lang,,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv,
"148",0,1.2e-322,2672,1.2e-322,887,0.5,-1,0.5,-1,0.00326772,-1,0.942064744,-1,0.5,-1,3.24E-291,4842,1,819,3.11E-109,12485,0.5,-1,6.52E-212,6410,0.5,-1
"148",0,1.2e-322,2557,1.2e-322,910,0.5,-1,0.5,-1,0.00374777,-1,0.94093579,-1,0.5,-1,1.53E-289,4646,1,871,3.86E-109,12590,0.5,-1,8.03E-212,6405,0.5,-1
"148",0,1.2e-322,2659,1.2e-322,862,0.5,-1,0.5,-1,0.003854244,-1,0.952171023,-1,0.5,-1,2.16E-289,4571,1,803,3.74E-109,12464,0.5,-1,5.45E-212,6382,0.5,-1
"148",0,1.2e-322,2594,1.2e-322,927,0.5,-1,0.5,-1,0.003550662,-1,0.948539375,-1,0.5,-1,3.05E-290,4952,1,858,4.30E-109,12652,0.5,-1,7.22E-212,6406,0.5,-1
"148",0,1.2e-322,2620,1.2e-322,875,0.5,-1,0.5,-1,0.003691945,-1,0.950016803,-1,0.5,-1,7.87E-291,4543,1,797,4.15E-109,12596,0.5,-1,6.88E-212,6401,0.5,-1
"148",0,1.2e-322,2563,1.2e-322,874,0.5,-1,0.5,-1,0.003511799,-1,0.929341817,-1,0.5,-1,5.48E-289,4847,1,790,5.69E-109,12529,0.5,-1,6.19E-212,6402,0.5,-1
"148",0,1.2e-322,2893,1.2e-322,942,0.5,-1,0.5,-1,0.004027706,-1,0.943604775,-1,0.5,-1,6.98E-290,4237,1,792,2.13E-109,12509,0.5,-1,6.53E-212,6400,0.5,-1
"148",0,1.2e-322,2727,1.2e-322,913,0.5,-1,0.5,-1,0.003525881,-1,0.94774983,-1,0.5,-1,1.28E-290,4683,1,771,1.03E-108,12606,0.5,-1,7.27E-212,6405,0.5,-1
"148",0,1.2e-322,2818,1.2e-322,871,0.5,-1,0.5,-1,0.004242798,-1,0.93384642,-1,0.5,-1,1.50E-290,4750,1,745,4.69E-109,12306,0.5,-1,6.14E-212,6394,0.5,-1
"148",0,1.2e-322,2385,1.2e-322,883,0.5,-1,0.5,-1,0.003397745,-1,0.934156417,-1,0.5,-1,4.39E-289,4563,1,854,2.56E-109,12646,0.5,-1,4.99E-212,6411,0.5,-1
"148",0,1.2e-322,2498,1.2e-322,893,0.5,-1,0.5,-1,0.003061974,-1,0.941348367,-1,0.5,-1,1.11E-289,4379,1,783,5.48E-109,12709,0.5,-1,6.30E-212,6406,0.5,-1
"148",0,1.2e-322,2810,1.2e-322,928,0.5,-1,0.5,-1,0.003744022,-1,0.93608032,-1,0.5,-1,8.21E-288,4358,1,876,4.06E-109,12433,0.5,-1,5.20E-212,6430,0.5,-1
"148",0,1.2e-322,2557,1.2e-322,932,0.5,-1,0.5,-1,0.00412559,-1,0.943599759,-1,0.5,-1,1.00E-288,4372,1,748,3.29E-109,12537,0.5,-1,6.86E-212,6395,0.5,-1
"148",0,1.2e-322,2701,1.2e-322,907,0.5,-1,0.5,-1,0.003762799,-1,0.95026753,-1,0.5,-1,1.13E-289,4556,1,761,6.31E-109,12536,0.5,-1,7.16E-212,6388,0.5,-1
"148",0,1.2e-322,2588,1.2e-322,863,0.5,-1,0.5,-1,0.004027706,-1,0.944581543,-1,0.5,-1,9.46E-288,4631,1,750,3.96E-109,12423,0.5,-1,7.09E-212,6398,0.5,-1
"148",0,1.2e-322,2485,1.2e-322,946,0.5,-1,0.5,-1,0.004213188,-1,0.943050572,-1,0.5,-1,5.83E-288,4744,1,809,3.76E-109,12437,0.5,-1,5.64E-212,6396,0.5,-1
"148",0,1.2e-322,2772,1.2e-322,881,0.5,-1,0.5,-1,0.004023678,-1,0.935760871,-1,0.5,-1,1.30E-290,4578,1,827,3.79E-109,12486,0.5,-1,6.66E-212,6375,0.5,-1
"148",0,1.2e-322,2865,1.2e-322,874,0.5,-1,0.5,-1,0.00361157,-1,0.934059005,-1,0.5,-1,3.37E-290,4949,1,846,6.57E-109,12548,0.5,-1,6.63E-212,6411,0.5,-1
"148",0,1.2e-322,2648,1.2e-322,827,0.5,-1,0.5,-1,0.00419636,-1,0.935096805,-1,0.5,-1,2.60E-288,4735,1,804,3.20E-109,12548,0.5,-1,7.01E-212,6399,0.5,-1
"148",0,1.2e-322,2665,1.2e-322,880,0.5,-1,0.5,-1,0.00385039,-1,0.949486695,-1,0.5,-1,2.99E-289,4805,1,776,4.24E-109,12289,0.5,-1,6.67E-212,6413,0.5,-1
"148",0,1.2e-322,2575,1.2e-322,965,0.5,-1,0.5,-1,0.00345603,-1,0.941400598,-1,0.5,-1,3.58E-290,4740,1,829,3.07E-109,12647,0.5,-1,6.62E-212,6403,0.5,-1
"148",0,1.2e-322,2626,1.2e-322,885,0.5,-1,0.5,-1,0.003274265,-1,0.9277836,-1,0.5,-1,4.75E-290,4965,1,785,3.53E-109,12426,0.5,-1,5.65E-212,6392,0.5,-1
"148",0,1.2e-322,2558,1.2e-322,840,0.5,-1,0.5,-1,0.003823518,-1,0.952570503,-1,0.5,-1,1.44E-290,4508,1,836,2.80E-109,12429,0.5,-1,6.03E-212,6415,0.5,-1
"148",0,1.2e-322,2464,1.2e-322,906,0.5,-1,0.5,-1,0.003904702,-1,0.934805195,-1,0.5,-1,1.02E-289,4237,1,804,7.39E-109,12486,0.5,-1,8.58E-212,6393,0.5,-1
"148",0,1.2e-322,2505,1.2e-322,898,0.5,-1,0.5,-1,0.003714175,-1,0.942464036,-1,0.5,-1,7.87E-291,4813,1,744,8.22E-109,12671,0.5,-1,8.98E-212,6387,0.5,-1
"148",0,1.2e-322,2773,1.2e-322,832,0.5,-1,0.5,-1,0.0040036,-1,0.933964113,-1,0.5,-1,1.07E-288,4789,1,796,3.96E-109,12543,0.5,-1,6.97E-212,6406,0.5,-1
"148",0,1.2e-322,2682,1.2e-322,910,0.5,-1,0.5,-1,0.003796834,-1,0.937489357,-1,0.5,-1,2.35E-288,4239,1,769,3.52E-109,12764,0.5,-1,6.90E-212,6386,0.5,-1
"148",0,1.2e-322,2683,1.2e-322,905,0.5,-1,0.5,-1,0.003819695,-1,0.932558348,-1,0.5,-1,4.75E-291,4714,1,779,3.07E-109,12169,0.5,-1,6.01E-212,6372,0.5,-1
"148",0,1.2e-322,2868,1.2e-322,837,0.5,-1,0.5,-1,0.003438784,-1,0.953880938,-1,0.5,-1,1.16E-289,4940,1,841,7.36E-109,12406,0.5,-1,6.34E-212,6388,0.5,-1
"148",0,1.2e-322,2510,1.2e-322,859,0.5,-1,0.5,-1,0.00417542,-1,0.942238278,-1,0.5,-1,2.50E-285,5358,1,772,4.09E-109,12499,0.5,-1,7.86E-212,6407,0.5,-1
"148",0,1.2e-322,2589,1.2e-322,929,0.5,-1,0.5,-1,0.003644237,-1,0.940192784,-1,0.5,-1,6.84E-289,4589,1,835,4.65E-109,12463,0.5,-1,6.88E-212,6407,0.5,-1
"148",0,1.2e-322,2603,1.2e-322,882,0.5,-1,0.5,-1,0.003858102,-1,0.954733893,-1,0.5,-1,3.12E-286,4736,1,757,2.59E-109,12458,0.5,-1,5.79E-212,6390,0.5,-1
"148",0,1.2e-322,2733,1.2e-322,843,0.5,-1,0.5,-1,0.003511799,-1,0.951393497,-1,0.5,-1,1.05E-289,4858,1,770,4.66E-109,12484,0.5,-1,6.23E-212,6392,0.5,-1
"148",0,1.2e-322,2664,1.2e-322,906,0.5,-1,0.5,-1,0.00365885,-1,0.932150818,-1,0.5,-1,1.20E-290,4459,1,835,4.94E-109,12543,0.5,-1,6.01E-212,6413,0.5,-1
"148",0,1.2e-322,2644,1.2e-322,908,0.5,-1,0.5,-1,0.00370675,-1,0.950329646,-1,0.5,-1,6.18E-292,4744,1,812,7.56E-109,12500,0.5,-1,6.17E-212,6370,0.5,-1
"148",0,1.2e-322,2866,1.2e-322,895,0.5,-1,0.5,-1,0.004084519,-1,0.942920296,-1,0.5,-1,4.13E-290,4940,1,818,3.11E-109,12347,0.5,-1,5.07E-212,6402,0.5,-1
"148",0,1.2e-322,2404,1.2e-322,878,0.5,-1,0.5,-1,0.00384654,-1,0.936748535,-1,0.5,-1,1.44E-291,5116,1,780,4.93E-109,12657,0.5,-1,6.72E-212,6373,0.5,-1
"148",0,1.2e-322,2936,1.2e-322,881,0.5,-1,0.5,-1,0.004121464,-1,0.943210982,-1,0.5,-1,2.93E-289,4589,1,827,4.97E-109,12613,0.5,-1,6.12E-212,6427,0.5,-1
"148",0,1.2e-322,2808,1.2e-322,940,0.5,-1,0.5,-1,0.003936081,-1,0.951457869,-1,0.5,-1,1.53E-289,4662,1,838,3.67E-109,12645,0.5,-1,5.56E-212,6390,0.5,-1
"148",0,1.2e-322,2865,1.2e-322,933,0.5,-1,0.5,-1,0.004158744,-1,0.936126973,-1,0.5,-1,1.45E-288,4099,1,782,3.23E-109,12723,0.5,-1,5.47E-212,6411,0.5,-1
"148",0,1.2e-322,2624,1.2e-322,854,0.5,-1,0.5,-1,0.003979639,-1,0.934466837,-1,0.5,-1,9.45E-290,4318,1,705,6.12E-109,12420,0.5,-1,5.86E-212,6395,0.5,-1
"148",0,1.2e-322,2498,1.2e-322,895,0.5,-1,0.5,-1,0.003504779,-1,0.942201554,-1,0.5,-1,1.99E-292,4186,1,750,5.85E-109,12516,0.5,-1,7.07E-212,6375,0.5,-1
"148",0,1.2e-322,2544,1.2e-322,909,0.5,-1,0.5,-1,0.003785455,-1,0.955288884,-1,0.5,-1,9.07E-292,4472,1,782,4.11E-109,12449,0.5,-1,7.65E-212,6385,0.5,-1
"148",0,1.2e-322,2672,1.2e-322,894,0.5,-1,0.5,-1,0.003586364,-1,0.94187432,-1,0.5,-1,8.36E-292,4966,1,819,8.28E-109,12517,0.5,-1,6.06E-212,6416,0.5,-1
"148",0,1.2e-322,2705,1.2e-322,842,0.5,-1,0.5,-1,0.003647885,-1,0.93056634,-1,0.5,-1,7.72E-290,4495,1,791,4.59E-109,12449,0.5,-1,5.44E-212,6395,0.5,-1
"148",0,1.2e-322,2618,1.2e-322,894,0.5,-1,0.5,-1,0.004015635,-1,0.931100595,-1,0.5,-1,2.12E-291,4735,1,776,4.87E-109,12503,0.5,-1,7.27E-212,6411,0.5,-1
"148",0,1.2e-322,2566,1.2e-322,925,0.5,-1,0.5,-1,0.004096797,-1,0.9471251,-1,0.5,-1,6.70E-291,4552,1,820,2.91E-109,12447,0.5,-1,7.29E-212,6416,0.5,-1
"148",0,1.2e-322,2488,1.2e-322,928,0.5,-1,0.5,-1,0.003800634,-1,0.950763833,-1,0.5,-1,7.42E-289,4604,1,782,3.44E-109,12570,0.5,-1,6.10E-212,6422,0.5,-1
"148",0,1.2e-322,2608,1.2e-322,870,0.5,-1,0.5,-1,0.003777887,-1,0.925635882,-1,0.5,-1,6.84E-290,4799,1,757,8.06E-109,12654,0.5,-1,6.85E-212,6415,0.5,-1
"148",0,1.2e-322,2654,1.2e-322,933,0.5,-1,0.5,-1,0.003904702,-1,0.940367338,-1,0.5,-1,4.85E-289,4631,1,734,5.91E-109,12421,0.5,-1,6.99E-212,6393,0.5,-1
"148",0,1.2e-322,2570,1.2e-322,893,0.5,-1,0.5,-1,0.00361157,-1,0.935881783,-1,0.5,-1,1.44E-290,4485,1,712,2.51E-109,12484,0.5,-1,6.65E-212,6398,0.5,-1
"148",0,1.2e-322,2662,1.2e-322,911,0.5,-1,0.5,-1,0.00369934,-1,0.947857408,-1,0.5,-1,2.65E-291,4679,1,838,4.88E-109,12521,0.5,-1,5.29E-212,6406,0.5,-1
"148",0,1.2e-322,2714,1.2e-322,858,0.5,-1,0.5,-1,0.004158744,-1,0.944332961,-1,0.5,-1,6.70E-291,4624,1,766,2.31E-109,12337,0.5,-1,7.76E-212,6388,0.5,-1
"148",0,1.2e-322,2717,1.2e-322,882,0.5,-1,0.5,-1,0.003979639,-1,0.947054266,-1,0.5,-1,2.35E-289,4577,1,782,4.85E-109,12323,0.5,-1,5.33E-212,6406,0.5,-1
"148",0,1.2e-322,2431,1.2e-322,949,0.5,-1,0.5,-1,0.003729068,-1,0.949166239,-1,0.5,-1,6.06E-291,4131,1,748,5.03E-109,12389,0.5,-1,7.30E-212,6415,0.5,-1
"148",0,1.2e-322,2640,1.2e-322,952,0.5,-1,0.5,-1,0.003740278,-1,0.939673219,-1,0.5,-1,2.60E-288,4611,1,796,5.66E-109,12488,0.5,-1,8.29E-212,6386,0.5,-1
"148",0,1.2e-322,2820,1.2e-322,956,0.5,-1,0.5,-1,0.003908611,-1,0.932491383,-1,0.5,-1,1.77E-289,4459,1,799,3.87E-109,12349,0.5,-1,6.79E-212,6388,0.5,-1
"148",0,1.2e-322,2564,1.2e-322,948,0.5,-1,0.5,-1,0.003831177,-1,0.947209023,-1,0.5,-1,9.85E-289,5118,1,843,7.38E-109,12654,0.5,-1,5.14E-212,6410,0.5,-1
"148",0,1.2e-322,2533,1.2e-322,916,0.5,-1,0.5,-1,0.003459489,-1,0.930972077,-1,0.5,-1,6.57E-291,4492,1,838,3.60E-109,12649,0.5,-1,6.11E-212,6411,0.5,-1
"148",0,1.2e-322,2695,1.2e-322,869,0.5,-1,0.5,-1,0.003511799,-1,0.947699118,-1,0.5,-1,1.00E-289,4582,1,698,4.44E-109,12403,0.5,-1,5.37E-212,6402,0.5,-1
"148",0,1.2e-322,2610,1.2e-322,877,0.5,-1,0.5,-1,0.004109112,-1,0.94864002,-1,0.5,-1,4.04E-291,4755,1,849,4.29E-109,12431,0.5,-1,6.25E-212,6379,0.5,-1
"148",0,1.2e-322,2692,1.2e-322,893,0.5,-1,0.5,-1,0.003607958,-1,0.94450298,-1,0.5,-1,4.38E-293,4911,1,797,4.68E-109,12598,0.5,-1,6.23E-212,6406,0.5,-1
"148",0,1.2e-322,2744,1.2e-322,996,0.5,-1,0.5,-1,0.004096797,-1,0.936703265,-1,0.5,-1,5.59E-291,4235,1,762,3.58E-109,12638,0.5,-1,5.50E-212,6401,0.5,-1
"148",0,1.2e-322,2598,1.2e-322,860,0.5,-1,0.5,-1,0.003785455,-1,0.947385536,-1,0.5,-1,1.02E-290,4701,1,815,3.61E-109,12500,0.5,-1,6.65E-212,6394,0.5,-1
"148",0,1.2e-322,2582,1.2e-322,895,0.5,-1,0.5,-1,0.003781669,-1,0.949289867,-1,0.5,-1,2.12E-287,5016,1,813,3.53E-109,12380,0.5,-1,5.80E-212,6394,0.5,-1
"148",0,1.2e-322,2720,1.2e-322,910,0.5,-1,0.5,-1,0.00414628,-1,0.933621812,-1,0.5,-1,7.88E-289,4631,1,821,4.75E-109,12586,0.5,-1,6.88E-212,6388,0.5,-1
"148",0,1.2e-322,2317,1.2e-322,948,0.5,-1,0.5,-1,0.00386583,-1,0.938426002,-1,0.5,-1,6.45E-287,4566,1,819,3.74E-109,12401,0.5,-1,5.72E-212,6414,0.5,-1
"148",0,1.2e-322,2658,1.2e-322,904,0.5,-1,0.5,-1,0.003633315,-1,0.930775299,-1,0.5,-1,1.45E-287,4193,1,768,1.88E-109,12490,0.5,-1,7.52E-212,6392,0.5,-1
"148",0,1.2e-322,2755,1.2e-322,897,0.5,-1,0.5,-1,0.003793037,-1,0.927806529,-1,0.5,-1,1.02E-290,4493,1,863,6.27E-109,12507,0.5,-1,6.32E-212,6393,0.5,-1
"148",0,1.2e-322,2796,1.2e-322,918,0.5,-1,0.5,-1,0.003823518,-1,0.932787312,-1,0.5,-1,1.02E-289,4188,1,810,3.94E-109,12557,0.5,-1,6.92E-212,6408,0.5,-1
"148",0,1.2e-322,2474,1.2e-322,817,0.5,-1,0.5,-1,0.003691945,-1,0.941179545,-1,0.5,-1,9.45E-290,4797,1,840,7.25E-109,12584,0.5,-1,6.87E-212,6410,0.5,-1
"148",0,1.2e-322,2521,1.2e-322,834,0.5,-1,0.5,-1,0.003815875,-1,0.939230731,-1,0.5,-1,1.18E-292,4530,1,810,4.79E-109,12411,0.5,-1,6.63E-212,6404,0.5,-1
"148",0,1.2e-322,2635,1.2e-322,922,0.5,-1,0.5,-1,0.003991601,-1,0.935172685,-1,0.5,-1,7.42E-289,4689,1,808,3.11E-109,12563,0.5,-1,5.89E-212,6410,0.5,-1
"148",0,1.2e-322,2704,1.2e-322,869,0.5,-1,0.5,-1,0.00348729,-1,0.948779979,-1,0.5,-1,4.13E-289,5019,1,818,6.82E-109,12644,0.5,-1,5.63E-212,6412,0.5,-1
"148",0,1.2e-322,2588,1.2e-322,872,0.5,-1,0.5,-1,0.003736538,-1,0.945840099,-1,0.5,-1,2.39E-291,4572,1,763,3.88E-109,12406,0.5,-1,6.65E-212,6402,0.5,-1
"148",0,1.2e-322,2656,1.2e-322,864,0.5,-1,0.5,-1,0.003452574,-1,0.942325914,-1,0.5,-1,1.47E-290,4605,1,823,7.01E-109,12495,0.5,-1,7.75E-212,6406,0.5,-1
"148",0,1.2e-322,2768,1.2e-322,894,0.5,-1,0.5,-1,0.00353648,-1,0.936958328,-1,0.5,-1,1.16E-289,4732,1,805,7.33E-109,12391,0.5,-1,6.48E-212,6404,0.5,-1
"148",0,1.2e-322,2638,1.2e-322,916,0.5,-1,0.5,-1,0.003963744,-1,0.931569649,-1,0.5,-1,1.36E-288,4778,1,824,3.27E-109,12534,0.5,-1,6.10E-212,6403,0.5,-1
"148",0,1.2e-322,2622,1.2e-322,918,0.5,-1,0.5,-1,0.003947913,-1,0.957061817,-1,0.5,-1,3.81E-289,4691,1,813,3.37E-109,12394,0.5,-1,7.31E-212,6406,0.5,-1
"148",0,1.2e-322,2816,1.2e-322,927,0.5,-1,0.5,-1,0.003575616,-1,0.937706421,-1,0.5,-1,3.88E-290,4508,1,742,4.83E-109,12440,0.5,-1,6.57E-212,6413,0.5,-1
"148",0,1.2e-322,2642,1.2e-322,935,0.5,-1,0.5,-1,0.003893,-1,0.938588238,-1,0.5,-1,4.85E-291,4742,1,770,2.66E-109,12515,0.5,-1,5.56E-212,6395,0.5,-1
"148",0,1.2e-322,2821,1.2e-322,857,0.5,-1,0.5,-1,0.00341137,-1,0.946261632,-1,0.5,-1,2.99E-291,4344,1,774,2.82E-109,12411,0.5,-1,4.85E-212,6400,0.5,-1
"148",0,1.2e-322,2722,1.2e-322,937,0.5,-1,0.5,-1,0.003861964,-1,0.944417366,-1,0.5,-1,8.38E-288,4881,1,775,3.04E-109,12466,0.5,-1,6.99E-212,6392,0.5,-1
"150",0,1.2e-322,2733,1.2e-322,938,0.5,-1,0.5,-1,0.003835012,-1,0.953223605,-1,0.5,-1,1.80E-291,4896,1,827,4.60E-109,12397,0.5,-1,5.47E-212,6399,0.5,-1
"150",0,1.2e-322,2700,1.2e-322,960,0.5,-1,0.5,-1,0.003873574,-1,0.937515811,-1,0.5,-1,2.75E-291,4450,1,723,3.79E-109,12494,0.5,-1,7.13E-212,6397,0.5,-1
"150",0,1.2e-322,2742,1.2e-322,807,0.5,-1,0.5,-1,0.00368088,-1,0.942702456,-1,0.5,-1,3.44E-291,5081,1,812,5.04E-109,12374,0.5,-1,4.71E-212,6389,0.5,-1
"150",0,1.2e-322,2725,1.2e-322,924,0.5,-1,0.5,-1,0.004133853,-1,0.938521073,-1,0.5,-1,2.87E-288,4990,1,818,5.18E-109,12624,0.5,-1,6.21E-212,6422,0.5,-1
"150",0,1.2e-322,2800,1.2e-322,911,0.5,-1,0.5,-1,0.003669849,-1,0.937383034,-1,0.5,-1,2.25E-289,4650,1,825,4.73E-109,12357,0.5,-1,6.35E-212,6374,0.5,-1
"150",0,1.2e-322,2524,1.2e-322,924,0.5,-1,0.5,-1,0.003469888,-1,0.942337033,-1,0.5,-1,5.37E-290,4761,1,802,3.62E-109,12568,0.5,-1,6.51E-212,6382,0.5,-1
"150",0,1.2e-322,2461,1.2e-322,828,0.5,-1,0.5,-1,0.003270991,-1,0.928041201,-1,0.5,-1,1.33E-290,4633,1,729,6.04E-109,12569,0.5,-1,5.46E-212,6403,0.5,-1
"150",0,1.2e-322,2916,1.2e-322,894,0.5,-1,0.5,-1,0.004007608,-1,0.944499655,-1,0.5,-1,1.42E-289,5174,1,820,3.87E-109,12379,0.5,-1,6.58E-212,6394,0.5,-1
"150",0,1.2e-322,2539,1.2e-322,900,0.5,-1,0.5,-1,0.003442226,-1,0.942536518,-1,0.5,-1,2.30E-289,4796,1,885,4.66E-109,12260,0.5,-1,6.03E-212,6395,0.5,-1
"150",0,1.2e-322,2749,1.2e-322,853,0.5,-1,0.5,-1,0.003983622,-1,0.946542107,-1,0.5,-1,6.44E-289,4593,1,828,3.39E-109,12422,0.5,-1,7.74E-212,6399,0.5,-1
"150",0,1.2e-322,2579,1.2e-322,816,0.5,-1,0.5,-1,0.00385039,-1,0.941369443,-1,0.5,-1,1.36E-290,5136,1,758,5.47E-109,12491,0.5,-1,7.11E-212,6413,0.5,-1
"150",0,1.2e-322,2546,1.2e-322,923,0.5,-1,0.5,-1,0.00341137,-1,0.939979661,-1,0.5,-1,4.13E-290,5089,1,806,5.19E-109,12512,0.5,-1,6.09E-212,6386,0.5,-1
"150",0,1.2e-322,2887,1.2e-322,920,0.5,-1,0.5,-1,0.004011619,-1,0.93740408,-1,0.5,-1,5.93E-291,4577,1,844,6.59E-109,12618,0.5,-1,6.40E-212,6385,0.5,-1
"150",0,1.2e-322,2851,1.2e-322,837,0.5,-1,0.5,-1,0.003579195,-1,0.928126197,-1,0.5,-1,1.25E-290,4637,1,822,4.33E-109,12345,0.5,-1,5.49E-212,6382,0.5,-1
"150",0,1.2e-322,2758,1.2e-322,837,0.5,-1,0.5,-1,0.003947913,-1,0.949080788,-1,0.5,-1,5.15E-290,4650,1,814,7.84E-109,12385,0.5,-1,6.95E-212,6428,0.5,-1
"150",0,1.2e-322,2650,1.2e-322,956,0.5,-1,0.5,-1,0.003896897,-1,0.947450697,-1,0.5,-1,1.05E-288,5018,1,828,2.39E-109,12245,0.5,-1,5.95E-212,6379,0.5,-1
"150",0,1.2e-322,2555,1.2e-322,895,0.5,-1,0.5,-1,0.003651536,-1,0.929817966,-1,0.5,-1,2.60E-288,4754,1,777,6.67E-109,12327,0.5,-1,5.88E-212,6410,0.5,-1
"150",0,1.2e-322,2612,1.2e-322,912,0.5,-1,0.5,-1,0.003785455,-1,0.945100134,-1,0.5,-1,1.44E-291,4571,1,761,5.01E-109,12501,0.5,-1,7.10E-212,6391,0.5,-1
"150",0,1.2e-322,2458,1.2e-322,926,0.5,-1,0.5,-1,0.00384654,-1,0.944639209,-1,0.5,-1,7.11E-293,4597,1,721,2.80E-109,12393,0.5,-1,6.46E-212,6375,0.5,-1
"150",0,1.2e-322,2610,1.2e-322,889,0.5,-1,0.5,-1,0.003999597,-1,0.951951023,-1,0.5,-1,1.96E-287,5081,1,836,3.05E-109,12465,0.5,-1,6.27E-212,6411,0.5,-1
"150",0,1.2e-322,2615,1.2e-322,901,0.5,-1,0.5,-1,0.003655191,-1,0.935539437,-1,0.5,-1,1.33E-290,4601,1,812,3.25E-109,12450,0.5,-1,7.30E-212,6380,0.5,-1
"150",0,1.2e-322,2595,1.2e-322,881,0.5,-1,0.5,-1,0.003717892,-1,0.95217701,-1,0.5,-1,1.09E-290,4854,1,790,4.05E-109,12510,0.5,-1,6.02E-212,6419,0.5,-1
"150",0,1.2e-322,2495,1.2e-322,940,0.5,-1,0.5,-1,0.003083494,-1,0.955003901,-1,0.5,-1,8.72E-289,4299,1,778,3.58E-109,12415,0.5,-1,6.32E-212,6383,0.5,-1
"150",0,1.2e-322,2691,1.2e-322,841,0.5,-1,0.5,-1,0.003729068,-1,0.94689929,-1,0.5,-1,8.56E-286,4466,1,799,3.60E-109,12537,0.5,-1,5.91E-212,6409,0.5,-1
"150",0,1.2e-322,2627,1.2e-322,895,0.5,-1,0.5,-1,0.00391644,-1,0.951090207,-1,0.5,-1,2.30E-287,4856,1,826,3.41E-109,12363,0.5,-1,6.69E-212,6380,0.5,-1
"150",0,1.2e-322,2661,1.2e-322,800,0.5,-1,0.5,-1,0.004121464,-1,0.94040824,-1,0.5,-1,2.04E-288,4562,1,822,4.97E-109,12540,0.5,-1,5.11E-212,6417,0.5,-1
"150",0,1.2e-322,2644,1.2e-322,837,0.5,-1,0.5,-1,0.003740278,-1,0.949307688,-1,0.5,-1,9.45E-291,4664,1,790,4.73E-109,12521,0.5,-1,6.11E-212,6391,0.5,-1
"150",0,1.2e-322,2581,1.2e-322,872,0.5,-1,0.5,-1,0.003744022,-1,0.927673529,-1,0.5,-1,1.53E-291,4890,1,802,5.06E-109,12370,0.5,-1,4.91E-212,6398,0.5,-1
"150",0,1.2e-322,2616,1.2e-322,852,0.5,-1,0.5,-1,0.003789244,-1,0.944744172,-1,0.5,-1,4.66E-291,4230,1,801,6.91E-109,12553,0.5,-1,6.63E-212,6365,0.5,-1
"150",0,1.2e-322,2606,1.2e-322,933,0.5,-1,0.5,-1,0.003766565,-1,0.94049221,-1,0.5,-1,2.39E-291,4427,1,772,4.99E-109,12786,0.5,-1,6.16E-212,6377,0.5,-1
"150",0,1.2e-322,2728,1.2e-322,872,0.5,-1,0.5,-1,0.003858102,-1,0.936445393,-1,0.5,-1,1.16E-289,4459,1,803,3.53E-109,12344,0.5,-1,4.87E-212,6399,0.5,-1
"150",0,1.2e-322,2501,1.2e-322,909,0.5,-1,0.5,-1,0.003518833,-1,0.941952553,-1,0.5,-1,2.65E-290,4872,1,794,3.31E-109,12414,0.5,-1,7.91E-212,6395,0.5,-1
"150",0,1.2e-322,2883,1.2e-322,917,0.5,-1,0.5,-1,0.003823518,-1,0.929962643,-1,0.5,-1,4.04E-292,4392,1,784,3.75E-109,12446,0.5,-1,6.20E-212,6381,0.5,-1
"150",0,1.2e-322,2649,1.2e-322,970,0.5,-1,0.5,-1,0.003789244,-1,0.946861324,-1,0.5,-1,2.39E-292,4366,1,827,4.45E-109,12416,0.5,-1,5.31E-212,6377,0.5,-1
"150",0,1.2e-322,2457,1.2e-322,900,0.5,-1,0.5,-1,0.00414628,-1,0.939992656,-1,0.5,-1,4.75E-291,4566,1,783,2.69E-109,12493,0.5,-1,5.31E-212,6373,0.5,-1
"150",0,1.2e-322,2542,1.2e-322,919,0.5,-1,0.5,-1,0.00395582,-1,0.95371136,-1,0.5,-1,1.77E-289,4213,1,804,3.36E-109,12540,0.5,-1,5.89E-212,6399,0.5,-1
"150",0,1.2e-322,2764,1.2e-322,923,0.5,-1,0.5,-1,0.003725339,-1,0.945107809,-1,0.5,-1,1.92E-290,4438,1,825,4.00E-109,12474,0.5,-1,6.55E-212,6410,0.5,-1
"150",0,1.2e-322,2374,1.2e-322,869,0.5,-1,0.5,-1,0.003626052,-1,0.941668983,-1,0.5,-1,6.57E-291,4590,1,848,2.25E-109,12657,0.5,-1,6.09E-212,6387,0.5,-1
"150",0,1.2e-322,2539,1.2e-322,876,0.5,-1,0.5,-1,0.003622426,-1,0.948947238,-1,0.5,-1,6.06E-289,4865,1,786,4.85E-109,12420,0.5,-1,6.90E-212,6414,0.5,-1
"150",0,1.2e-322,2383,1.2e-322,892,0.5,-1,0.5,-1,0.003582778,-1,0.928199537,-1,0.5,-1,6.44E-290,4887,1,834,3.81E-109,12515,0.5,-1,6.59E-212,6396,0.5,-1
"150",0,1.2e-322,2664,1.2e-322,819,0.5,-1,0.5,-1,0.00370675,-1,0.943035091,-1,0.5,-1,8.72E-290,4724,1,822,3.04E-109,12327,0.5,-1,5.78E-212,6421,0.5,-1
"150",0,1.2e-322,2659,1.2e-322,893,0.5,-1,0.5,-1,0.003815875,-1,0.946905048,-1,0.5,-1,5.93E-293,4077,1,776,5.72E-109,12310,0.5,-1,6.09E-212,6393,0.5,-1
