german
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 84,0.000000000000,1041,1.000000000000,819,0.000000000000,3795,0.500000000000,-1,0.007010956753,-1,0.934901634167,-1,1.000000000000,32580,0.000000000000,7873,0.000000000000,7201,0.960420998145,-1,0.500000000000,-1,0.000000000000,1094,0.500000000000,-1
eChild 85,0.000000000000,999,1.000000000000,851,0.000000000000,3858,0.500000000000,-1,0.007497035667,-1,0.954377396178,-1,1.000000000000,32540,0.000000000000,7546,0.000000000000,7416,0.966039306086,-1,0.500000000000,-1,0.000000000000,1029,0.500000000000,-1
eChild 86,0.000000000000,979,1.000000000000,851,0.000000000000,3223,0.500000000000,-1,0.007246297775,-1,0.947188457511,-1,1.000000000000,32871,0.000000000000,8195,0.000000000000,7586,0.948239482214,-1,0.500000000000,-1,0.000000000000,956,0.500000000000,-1
eChild 87,0.000000000000,994,1.000000000000,796,0.000000000000,3856,0.500000000000,-1,0.006955065013,-1,0.927434667349,-1,1.000000000000,33071,0.000000000000,7100,0.000000000000,7344,0.958779787159,-1,0.500000000000,-1,0.000000000000,997,0.500000000000,-1
eChild 88,0.000000000000,1056,1.000000000000,828,0.000000000000,3455,0.500000000000,-1,0.006872061741,-1,0.927380846221,-1,1.000000000000,32174,0.000000000000,7380,0.000000000000,7080,0.970230126876,-1,0.500000000000,-1,0.000000000000,1005,0.500000000000,-1
eChild 89,0.000000000000,967,1.000000000000,861,0.000000000000,4140,0.500000000000,-1,0.006715730842,-1,0.947666087867,-1,1.000000000000,32223,0.000000000000,7996,0.000000000000,6584,0.967087403187,-1,0.500000000000,-1,0.000000000000,993,0.500000000000,-1
eChild 90,0.000000000000,1073,1.000000000000,783,0.000000000000,3521,0.500000000000,-1,0.007787553162,-1,0.936917609212,-1,1.000000000000,32927,0.000000000000,7152,0.000000000000,7573,0.965203071515,-1,0.500000000000,-1,0.000000000000,1073,0.500000000000,-1
eChild 91,0.000000000000,1082,1.000000000000,757,0.000000000000,3559,0.500000000000,-1,0.006695603790,-1,0.946462167361,-1,1.000000000000,33133,0.000000000000,7685,0.000000000000,7514,0.970573542283,-1,0.500000000000,-1,0.000000000000,1074,0.500000000000,-1
eChild 92,0.000000000000,1144,1.000000000000,781,0.000000000000,3488,0.500000000000,-1,0.007152659048,-1,0.947193394007,-1,1.000000000000,33140,0.000000000000,7922,0.000000000000,6935,0.961934072106,-1,0.500000000000,-1,0.000000000000,1061,0.500000000000,-1
eChild 93,0.000000000000,1042,1.000000000000,829,0.000000000000,3632,0.500000000000,-1,0.007497035667,-1,0.929422351382,-1,1.000000000000,32911,0.000000000000,7225,0.000000000000,7672,0.959853519782,-1,0.500000000000,-1,0.000000000000,1095,0.500000000000,-1
eChild 94,0.000000000000,1055,1.000000000000,817,0.000000000000,3671,0.500000000000,-1,0.007326487386,-1,0.940897501974,-1,1.000000000000,32878,0.000000000000,8040,0.000000000000,7647,0.968996938362,-1,0.500000000000,-1,0.000000000000,1080,0.500000000000,-1
eChild 95,0.000000000000,973,1.000000000000,756,0.000000000000,3390,0.500000000000,-1,0.007217356033,-1,0.944006411092,-1,1.000000000000,32298,0.000000000000,8024,0.000000000000,7246,0.965077410027,-1,0.500000000000,-1,0.000000000000,1097,0.500000000000,-1
eChild 96,0.000000000000,1059,1.000000000000,799,0.000000000000,3563,0.500000000000,-1,0.007159818867,-1,0.942950247329,-1,1.000000000000,32476,0.000000000000,8609,0.000000000000,8137,0.963396426609,-1,0.500000000000,-1,0.000000000000,1115,0.500000000000,-1
eChild 97,0.000000000000,1019,1.000000000000,798,0.000000000000,3552,0.500000000000,-1,0.007166985852,-1,0.940924451755,-1,1.000000000000,32430,0.000000000000,7859,0.000000000000,7381,0.965914847894,-1,0.500000000000,-1,0.000000000000,1075,0.500000000000,-1
eChild 98,0.000000000000,1054,1.000000000000,754,0.000000000000,3258,0.500000000000,-1,0.007534633564,-1,0.938150314424,-1,1.000000000000,32530,0.000000000000,8425,0.000000000000,7204,0.965079390253,-1,0.500000000000,-1,0.000000000000,1077,0.500000000000,-1
eChild 99,0.000000000000,1053,1.000000000000,773,0.000000000000,3818,0.500000000000,-1,0.006248969920,-1,0.948852837954,-1,1.000000000000,32349,0.000000000000,8492,0.000000000000,6396,0.969900559999,-1,0.500000000000,-1,0.000000000000,1057,0.500000000000,-1
