German2253
100 eChildren
50000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 57,0.000000000000,1022,1.000000000000,829,0.000000000000,3653,0.500000000000,-1,0.000000000000,1163,0.567356912736,-1,1.000000000000,3331,0.000000000000,7871,0.000000000000,7374,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 58,0.000000000000,985,1.000000000000,821,0.000000000000,3858,0.500000000000,-1,0.000000000000,1095,0.573077044808,-1,1.000000000000,3315,0.000000000000,7135,0.000000000000,7703,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 59,0.000000000000,909,1.000000000000,823,0.000000000000,3644,0.500000000000,-1,0.000000000000,1093,0.611865739866,-1,1.000000000000,3096,0.000000000000,7841,0.000000000000,7336,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 60,0.000000000000,1047,1.000000000000,827,0.000000000000,3756,0.500000000000,-1,0.000000000000,1177,0.600277950865,-1,1.000000000000,3157,0.000000000000,7809,0.000000000000,7156,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 61,0.000000000000,1051,1.000000000000,799,0.000000000000,3591,0.500000000000,-1,0.000000000000,1178,0.671188452556,-1,1.000000000000,3164,0.000000000000,7811,0.000000000000,6671,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 62,0.000000000000,1002,1.000000000000,762,0.000000000000,3741,0.500000000000,-1,0.000000000000,1137,0.596202464013,-1,1.000000000000,3399,0.000000000000,8049,0.000000000000,7707,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 63,0.000000000000,1082,1.000000000000,831,0.000000000000,3396,0.500000000000,-1,0.000000000000,1209,0.631450083712,-1,1.000000000000,3261,0.000000000000,8433,0.000000000000,7663,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 64,0.000000000000,980,1.000000000000,808,0.000000000000,3670,0.500000000000,-1,0.000000000000,1108,0.696698522197,-1,1.000000000000,3269,0.000000000000,7627,0.000000000000,7743,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 65,0.000000000000,1022,1.000000000000,833,0.000000000000,3572,0.500000000000,-1,0.000000000000,1110,0.531509090758,-1,1.000000000000,3320,0.000000000000,7328,0.000000000000,7153,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 66,0.000000000000,1015,1.000000000000,758,0.000000000000,3700,0.500000000000,-1,0.000000000000,1129,0.602661991287,-1,1.000000000000,3400,0.000000000000,8131,0.000000000000,7252,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
